Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-04-26,0:00,0.0007195250948104,0.0021482670835465,Serbia
2020-04-26,1:00,0.0007376746756849,0.0025255492255718,Serbia
2020-04-26,2:00,0.000720775007285,0.002964526837004,Serbia
2020-04-26,3:00,0.0007214754759407,0.0034430347269563,Serbia
2020-04-26,4:00,0.0007346559114775,0.0037918113558581,Serbia
2020-04-26,5:00,0.0008706642744072,0.0041650904024243,Serbia
2020-04-26,6:00,0.0010073925242098,0.0041554971833753,Serbia
2020-04-26,7:00,0.0011731920202415,0.0040930860786762,Serbia
2020-04-26,8:00,0.0013280990573137,0.0037456916986654,Serbia
2020-04-26,9:00,0.0014409508969882,0.0,Serbia
2020-04-26,10:00,0.000730472463028,0.0,Serbia
2020-04-26,11:00,0.0007358067163816,0.0,Serbia
2020-04-26,12:00,0.0007207955370297,0.0,Serbia
2020-04-26,13:00,0.0007394622733708,0.0,Serbia
2020-04-26,14:00,0.0007462383491748,0.0,Serbia
2020-04-26,15:00,0.0008621834374443,0.00395281359834,Serbia
2020-04-26,16:00,0.001028809598647,0.0041798629756274,Serbia
2020-04-26,17:00,0.0011853715101333,0.0043051747771252,Serbia
2020-04-26,18:00,0.0013455773209681,0.0040656265395154,Serbia
2020-04-26,19:00,0.0014665702238325,0.0038104923346405,Serbia
2020-04-26,20:00,0.0007439777527867,0.003587914286037,Serbia
2020-04-26,21:00,0.0007263241216835,0.003432041624062,Serbia
2020-04-26,22:00,0.0007411466390652,0.0030079907760674,Serbia
2020-04-26,23:00,0.0007296031982401,0.0025933996659319,Serbia
