Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-04-22,0:00,0.0007250236701276,0.0021248102833529,Serbia
2020-04-22,1:00,0.0007439152743524,0.0025054065299085,Serbia
2020-04-22,2:00,0.0007228101425666,0.0029494894595034,Serbia
2020-04-22,3:00,0.0007262547954375,0.0034535418117748,Serbia
2020-04-22,4:00,0.0007365533639091,0.0038702232260085,Serbia
2020-04-22,5:00,0.0008636359293073,0.0042574340939599,Serbia
2020-04-22,6:00,0.0010322753287771,0.0041826667318727,Serbia
2020-04-22,7:00,0.0011524023114087,0.0039465759467165,Serbia
2020-04-22,8:00,0.001323121186909,0.0038263804609936,Serbia
2020-04-22,9:00,0.0014764705787601,0.0,Serbia
2020-04-22,10:00,0.0007276355264196,0.0,Serbia
2020-04-22,11:00,0.0007366241894008,0.0,Serbia
2020-04-22,12:00,0.0007216435490433,0.0,Serbia
2020-04-22,13:00,0.0007394312401738,0.0,Serbia
2020-04-22,14:00,0.0007231515124261,0.0,Serbia
2020-04-22,15:00,0.0008811486092887,0.0039543654001437,Serbia
2020-04-22,16:00,0.0010241678093323,0.0042355976082946,Serbia
2020-04-22,17:00,0.0011743540275276,0.0042477914667958,Serbia
2020-04-22,18:00,0.001333384385021,0.0040968011978533,Serbia
2020-04-22,19:00,0.0014698970630728,0.0038813800504046,Serbia
2020-04-22,20:00,0.000739663712514,0.0036661534489443,Serbia
2020-04-22,21:00,0.0007445147901964,0.0034291581487474,Serbia
2020-04-22,22:00,0.0007213076987636,0.0029655138701953,Serbia
2020-04-22,23:00,0.000717357385409,0.0025432681142663,Serbia
