Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-04-28,0:00,0.0007211713871516,0.0021002814060861,Serbia
2020-04-28,1:00,0.0007453060835914,0.0025002083746304,Serbia
2020-04-28,2:00,0.0007220572007213,0.0029701208403429,Serbia
2020-04-28,3:00,0.0007229118191799,0.0034522847965685,Serbia
2020-04-28,4:00,0.000737571879554,0.0038889515250209,Serbia
2020-04-28,5:00,0.0008845105190384,0.004304488784567,Serbia
2020-04-28,6:00,0.0010174209331997,0.0042663170220545,Serbia
2020-04-28,7:00,0.0011568121878941,0.0039628208185577,Serbia
2020-04-28,8:00,0.0013041700099216,0.0038804378175795,Serbia
2020-04-28,9:00,0.0014849508046016,0.0,Serbia
2020-04-28,10:00,0.0007292902439833,0.0,Serbia
2020-04-28,11:00,0.0007353481736837,0.0,Serbia
2020-04-28,12:00,0.000724219396554,0.0,Serbia
2020-04-28,13:00,0.0007361757245201,0.0,Serbia
2020-04-28,14:00,0.0007359448941343,0.0,Serbia
2020-04-28,15:00,0.0008853591247974,0.004042358467045,Serbia
2020-04-28,16:00,0.0010345546206105,0.0041969539836438,Serbia
2020-04-28,17:00,0.0011560507552007,0.0042201472326653,Serbia
2020-04-28,18:00,0.0013054854369453,0.0041053742025422,Serbia
2020-04-28,19:00,0.0014808778586873,0.0037491984702039,Serbia
2020-04-28,20:00,0.0007429365515159,0.0036257812374012,Serbia
2020-04-28,21:00,0.0007318732205425,0.0034287237267585,Serbia
2020-04-28,22:00,0.0007357477021025,0.0029203366902482,Serbia
2020-04-28,23:00,0.0007259975520133,0.0025876323510891,Serbia
