Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2021-02-26,0:00,0.000768076200338,Serbia,0.0021708689279464,Serbia,Serbia
2021-02-26,1:00,0.0007705551707151,Serbia,0.0026182219188559,Serbia,Serbia
2021-02-26,2:00,0.0007840027333407,Serbia,0.0030371481340653,Serbia,Serbia
2021-02-26,3:00,0.0007683947827259,Serbia,0.0034375261605368,Serbia,Serbia
2021-02-26,4:00,0.0007613250637847,Serbia,0.0038514287505001,Serbia,Serbia
2021-02-26,5:00,0.0009205089187879,Serbia,0.004310364727495,Serbia,Serbia
2021-02-26,6:00,0.001069101657366,Serbia,0.0043562817682336,Serbia,Serbia
2021-02-26,7:00,0.0012561068935396,Serbia,0.0041009023577727,Serbia,Serbia
2021-02-26,8:00,0.0013734436756264,Serbia,0.003914807543129,Serbia,Serbia
2021-02-26,9:00,0.0015165272435846,Serbia,0.0,Serbia,Serbia
2021-02-26,10:00,0.0007794228569854,Serbia,0.0,Serbia,Serbia
2021-02-26,11:00,0.0007848860749151,Serbia,0.0,Serbia,Serbia
2021-02-26,12:00,0.0007638821471591,Serbia,0.0,Serbia,Serbia
2021-02-26,13:00,0.0007689437508406,Serbia,0.0,Serbia,Serbia
2021-02-26,14:00,0.0007627363893093,Serbia,0.0,Serbia,Serbia
2021-02-26,15:00,0.0009162756789178,Serbia,0.0039956962706986,Serbia,Serbia
2021-02-26,16:00,0.001056522063189,Serbia,0.0042594283485436,Serbia,Serbia
2021-02-26,17:00,0.0012427737426642,Serbia,0.0043304455696039,Serbia,Serbia
2021-02-26,18:00,0.0013634016633257,Serbia,0.0039990862492685,Serbia,Serbia
2021-02-26,19:00,0.0015306779055243,Serbia,0.003856169628539,Serbia,Serbia
2021-02-26,20:00,0.0007657899104564,Serbia,0.0037008371851181,Serbia,Serbia
2021-02-26,21:00,0.0007678263679669,Serbia,0.0034197670206854,Serbia,Serbia
2021-02-26,22:00,0.0007706781756966,Serbia,0.0030490958834201,Serbia,Serbia
2021-02-26,23:00,0.0007619948145181,Serbia,0.0026106096626084,Serbia,Serbia
