Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2021-02-15,0:00,0.0007535355533158,Serbia,0.0021150324611391,Serbia,Serbia
2021-02-15,1:00,0.0007646533775814,Serbia,0.0026009780670495,Serbia,Serbia
2021-02-15,2:00,0.0007697875099241,Serbia,0.0029513192901538,Serbia,Serbia
2021-02-15,3:00,0.0007720263381299,Serbia,0.0033795510836202,Serbia,Serbia
2021-02-15,4:00,0.0007745221176293,Serbia,0.0038874929780929,Serbia,Serbia
2021-02-15,5:00,0.0009076866376845,Serbia,0.0042389246727969,Serbia,Serbia
2021-02-15,6:00,0.0010766556267241,Serbia,0.0042230124694758,Serbia,Serbia
2021-02-15,7:00,0.001225361255207,Serbia,0.0041435642646304,Serbia,Serbia
2021-02-15,8:00,0.0013937725895711,Serbia,0.0038819549079288,Serbia,Serbia
2021-02-15,9:00,0.0015268424348093,Serbia,0.0,Serbia,Serbia
2021-02-15,10:00,0.0007760936658531,Serbia,0.0,Serbia,Serbia
2021-02-15,11:00,0.0007809499778505,Serbia,0.0,Serbia,Serbia
2021-02-15,12:00,0.0007700270319944,Serbia,0.0,Serbia,Serbia
2021-02-15,13:00,0.0007785443820538,Serbia,0.0,Serbia,Serbia
2021-02-15,14:00,0.0007663599322982,Serbia,0.0,Serbia,Serbia
2021-02-15,15:00,0.0009191173891775,Serbia,0.0040806601068338,Serbia,Serbia
2021-02-15,16:00,0.0010953198695085,Serbia,0.0043540904131523,Serbia,Serbia
2021-02-15,17:00,0.0012115367338535,Serbia,0.004336678970637,Serbia,Serbia
2021-02-15,18:00,0.0013945023892148,Serbia,0.0040503903921606,Serbia,Serbia
2021-02-15,19:00,0.0015176688087946,Serbia,0.0038100749254607,Serbia,Serbia
2021-02-15,20:00,0.0007533017810889,Serbia,0.0036320083111025,Serbia,Serbia
2021-02-15,21:00,0.0007668908449027,Serbia,0.0034645113266702,Serbia,Serbia
2021-02-15,22:00,0.0007578160564003,Serbia,0.0029609679610816,Serbia,Serbia
2021-02-15,23:00,0.0007708815777099,Serbia,0.0025991587722615,Serbia,Serbia
