Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-05-20,0:00,0.0007492222295785,Serbia,0.0020256806552196,Serbia,Serbia
2022-05-20,1:00,0.0007320493662081,Serbia,0.0023961366624922,Serbia,Serbia
2022-05-20,2:00,0.0007495515382749,Serbia,0.0027609159223432,Serbia,Serbia
2022-05-20,3:00,0.0007424125276562,Serbia,0.0032243402766473,Serbia,Serbia
2022-05-20,4:00,0.0007400165614131,Serbia,0.0036846513862497,Serbia,Serbia
2022-05-20,5:00,0.0008937375290355,Serbia,0.0040785485408014,Serbia,Serbia
2022-05-20,6:00,0.0010593930627611,Serbia,0.0040551743822219,Serbia,Serbia
2022-05-20,7:00,0.0012119264930183,Serbia,0.0038266052875698,Serbia,Serbia
2022-05-20,8:00,0.0013310356432077,Serbia,0.0035815879384779,Serbia,Serbia
2022-05-20,9:00,0.0014846884897614,Serbia,0.0,Serbia,Serbia
2022-05-20,10:00,0.0007489019204384,Serbia,0.0,Serbia,Serbia
2022-05-20,11:00,0.0007497517806501,Serbia,0.0,Serbia,Serbia
2022-05-20,12:00,0.0007514521773419,Serbia,0.0,Serbia,Serbia
2022-05-20,13:00,0.0007334747340214,Serbia,0.0,Serbia,Serbia
2022-05-20,14:00,0.0007380233905344,Serbia,0.0,Serbia,Serbia
2022-05-20,15:00,0.0008958161928756,Serbia,0.0037710340975695,Serbia,Serbia
2022-05-20,16:00,0.001041277552456,Serbia,0.0040100079174737,Serbia,Serbia
2022-05-20,17:00,0.0011834704337721,Serbia,0.0040517212084762,Serbia,Serbia
2022-05-20,18:00,0.0013267948320416,Serbia,0.0037748238549986,Serbia,Serbia
2022-05-20,19:00,0.0014706050985371,Serbia,0.0036521542533895,Serbia,Serbia
2022-05-20,20:00,0.0007367486603947,Serbia,0.0033766923219419,Serbia,Serbia
2022-05-20,21:00,0.0007320060368697,Serbia,0.0032714902407674,Serbia,Serbia
2022-05-20,22:00,0.0007506908598518,Serbia,0.002763558164251,Serbia,Serbia
2022-05-20,23:00,0.0007580582660115,Serbia,0.0023930627272544,Serbia,Serbia
