Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-07-10,0:00,0.0007434275421185,Serbia,0.0019860461261248,Serbia,Serbia
2022-07-10,1:00,0.0007546715280705,Serbia,0.0024358757571793,Serbia,Serbia
2022-07-10,2:00,0.0007270054869892,Serbia,0.0027816956573946,Serbia,Serbia
2022-07-10,3:00,0.0007443980071912,Serbia,0.0031983127458089,Serbia,Serbia
2022-07-10,4:00,0.0007542295902568,Serbia,0.0036196897595131,Serbia,Serbia
2022-07-10,5:00,0.0008971527032007,Serbia,0.0040736529965898,Serbia,Serbia
2022-07-10,6:00,0.0010206069962998,Serbia,0.0040196053933006,Serbia,Serbia
2022-07-10,7:00,0.0011805288190666,Serbia,0.0038354466600856,Serbia,Serbia
2022-07-10,8:00,0.001347018621952,Serbia,0.0036606472726197,Serbia,Serbia
2022-07-10,9:00,0.0014651363368716,Serbia,0.0,Serbia,Serbia
2022-07-10,10:00,0.0007452520206281,Serbia,0.0,Serbia,Serbia
2022-07-10,11:00,0.0007538825212049,Serbia,0.0,Serbia,Serbia
2022-07-10,12:00,0.0007501261412761,Serbia,0.0,Serbia,Serbia
2022-07-10,13:00,0.0007551241588854,Serbia,0.0,Serbia,Serbia
2022-07-10,14:00,0.0007406291716207,Serbia,0.0,Serbia,Serbia
2022-07-10,15:00,0.0009040366810989,Serbia,0.0038015290995741,Serbia,Serbia
2022-07-10,16:00,0.0010477857004204,Serbia,0.0040278067724867,Serbia,Serbia
2022-07-10,17:00,0.0011896955557735,Serbia,0.00404699073537,Serbia,Serbia
2022-07-10,18:00,0.00134595680981,Serbia,0.0038173673185387,Serbia,Serbia
2022-07-10,19:00,0.0014578530173329,Serbia,0.003665479959897,Serbia,Serbia
2022-07-10,20:00,0.0007549398192342,Serbia,0.0034171740336302,Serbia,Serbia
2022-07-10,21:00,0.0007288181790829,Serbia,0.0032767875358506,Serbia,Serbia
2022-07-10,22:00,0.0007555799245284,Serbia,0.0027665649175994,Serbia,Serbia
2022-07-10,23:00,0.000747250043798,Serbia,0.0024044314471081,Serbia,Serbia
