Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-09-08,0:00,0.0007529610450091,Serbia,0.0020409332210629,Serbia,Serbia
2022-09-08,1:00,0.000730736718686,Serbia,0.0024180055901196,Serbia,Serbia
2022-09-08,2:00,0.0007336052594511,Serbia,0.0027786092086834,Serbia,Serbia
2022-09-08,3:00,0.0007534845712607,Serbia,0.0032399334096312,Serbia,Serbia
2022-09-08,4:00,0.0007403968120749,Serbia,0.0035875585928568,Serbia,Serbia
2022-09-08,5:00,0.0009058649586523,Serbia,0.0040649294977651,Serbia,Serbia
2022-09-08,6:00,0.001019757080901,Serbia,0.0040251263681466,Serbia,Serbia
2022-09-08,7:00,0.001209088652582,Serbia,0.0038093816737705,Serbia,Serbia
2022-09-08,8:00,0.0013466857301818,Serbia,0.0035839893405565,Serbia,Serbia
2022-09-08,9:00,0.001481637448487,Serbia,0.0,Serbia,Serbia
2022-09-08,10:00,0.0007474459866598,Serbia,0.0,Serbia,Serbia
2022-09-08,11:00,0.0007575781757799,Serbia,0.0,Serbia,Serbia
2022-09-08,12:00,0.0007446725552705,Serbia,0.0,Serbia,Serbia
2022-09-08,13:00,0.0007534033587814,Serbia,0.0,Serbia,Serbia
2022-09-08,14:00,0.0007411301591955,Serbia,0.0,Serbia,Serbia
2022-09-08,15:00,0.0009065796875675,Serbia,0.0038354445031876,Serbia,Serbia
2022-09-08,16:00,0.0010554692506967,Serbia,0.0039793985583136,Serbia,Serbia
2022-09-08,17:00,0.0011740572958208,Serbia,0.0039559868974789,Serbia,Serbia
2022-09-08,18:00,0.0013263351316863,Serbia,0.0038292140207484,Serbia,Serbia
2022-09-08,19:00,0.0014574194262937,Serbia,0.0035517230056954,Serbia,Serbia
2022-09-08,20:00,0.0007559878198339,Serbia,0.0034629751137293,Serbia,Serbia
2022-09-08,21:00,0.0007437216088637,Serbia,0.0032375362371206,Serbia,Serbia
2022-09-08,22:00,0.0007395638162841,Serbia,0.0027920844913557,Serbia,Serbia
2022-09-08,23:00,0.0007335228266914,Serbia,0.0024316975420765,Serbia,Serbia
