Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-09-24,0:00,0.0007423290969015,Serbia,0.0020294899193548,Serbia,Serbia
2022-09-24,1:00,0.0007424247180406,Serbia,0.0023685256684165,Serbia,Serbia
2022-09-24,2:00,0.0007354187231975,Serbia,0.0027712101098766,Serbia,Serbia
2022-09-24,3:00,0.0007587010054678,Serbia,0.0031660226513359,Serbia,Serbia
2022-09-24,4:00,0.0007425710572148,Serbia,0.0035814671405745,Serbia,Serbia
2022-09-24,5:00,0.000877728191483,Serbia,0.0039709039731646,Serbia,Serbia
2022-09-24,6:00,0.0010603270778773,Serbia,0.0040735122581194,Serbia,Serbia
2022-09-24,7:00,0.0012048836440897,Serbia,0.0038665318465573,Serbia,Serbia
2022-09-24,8:00,0.0013622212975569,Serbia,0.0036160773873259,Serbia,Serbia
2022-09-24,9:00,0.0015119819650304,Serbia,0.0,Serbia,Serbia
2022-09-24,10:00,0.0007505910367422,Serbia,0.0,Serbia,Serbia
2022-09-24,11:00,0.0007341619156555,Serbia,0.0,Serbia,Serbia
2022-09-24,12:00,0.0007320366422874,Serbia,0.0,Serbia,Serbia
2022-09-24,13:00,0.0007307668993045,Serbia,0.0,Serbia,Serbia
2022-09-24,14:00,0.0007541730241011,Serbia,0.0,Serbia,Serbia
2022-09-24,15:00,0.0008850622633607,Serbia,0.0038879119767325,Serbia,Serbia
2022-09-24,16:00,0.0010319582985115,Serbia,0.0040377533897029,Serbia,Serbia
2022-09-24,17:00,0.0011721443072349,Serbia,0.0039629960898573,Serbia,Serbia
2022-09-24,18:00,0.001314193625069,Serbia,0.003848158791647,Serbia,Serbia
2022-09-24,19:00,0.0014741333625851,Serbia,0.0035632152040451,Serbia,Serbia
2022-09-24,20:00,0.0007472912023368,Serbia,0.0034130292394332,Serbia,Serbia
2022-09-24,21:00,0.0007553557187194,Serbia,0.0032466751522942,Serbia,Serbia
2022-09-24,22:00,0.0007436965518317,Serbia,0.002843014016326,Serbia,Serbia
2022-09-24,23:00,0.0007469537521118,Serbia,0.0024327780085621,Serbia,Serbia
