Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-04-21,0:00,0.0007377682799785,Serbia,0.0019963418803194,Serbia,Serbia
2022-04-21,1:00,0.0007382148353255,Serbia,0.0023982296168173,Serbia,Serbia
2022-04-21,2:00,0.0007473545242209,Serbia,0.0028661461639703,Serbia,Serbia
2022-04-21,3:00,0.0007528656143713,Serbia,0.0031861461287829,Serbia,Serbia
2022-04-21,4:00,0.0007586413985236,Serbia,0.0035905448420854,Serbia,Serbia
2022-04-21,5:00,0.0009028847665834,Serbia,0.0040581163336467,Serbia,Serbia
2022-04-21,6:00,0.0010493700158696,Serbia,0.0039839104219551,Serbia,Serbia
2022-04-21,7:00,0.0012100880316909,Serbia,0.0038593450629717,Serbia,Serbia
2022-04-21,8:00,0.0013484392308372,Serbia,0.0036192858363231,Serbia,Serbia
2022-04-21,9:00,0.0014955137564699,Serbia,0.0,Serbia,Serbia
2022-04-21,10:00,0.0007441429568019,Serbia,0.0,Serbia,Serbia
2022-04-21,11:00,0.0007316111438269,Serbia,0.0,Serbia,Serbia
2022-04-21,12:00,0.0007448492510809,Serbia,0.0,Serbia,Serbia
2022-04-21,13:00,0.0007391679042225,Serbia,0.0,Serbia,Serbia
2022-04-21,14:00,0.0007521825756077,Serbia,0.0,Serbia,Serbia
2022-04-21,15:00,0.0008961441402226,Serbia,0.0037962758478312,Serbia,Serbia
2022-04-21,16:00,0.0010229784860935,Serbia,0.0040752836643299,Serbia,Serbia
2022-04-21,17:00,0.0011887389457087,Serbia,0.0040853257716927,Serbia,Serbia
2022-04-21,18:00,0.0013404444389382,Serbia,0.003837340609034,Serbia,Serbia
2022-04-21,19:00,0.0014668630136897,Serbia,0.0036055088753127,Serbia,Serbia
2022-04-21,20:00,0.0007373716096886,Serbia,0.0033859531681482,Serbia,Serbia
2022-04-21,21:00,0.0007340728152597,Serbia,0.0032483360429389,Serbia,Serbia
2022-04-21,22:00,0.0007368486943759,Serbia,0.002803482963171,Serbia,Serbia
2022-04-21,23:00,0.0007345489473237,Serbia,0.0023666055831668,Serbia,Serbia
