Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-05-17,0:00,0.0007264847331132,0.0021456233610986,Serbia
2020-05-17,1:00,0.0007366493027658,0.0025086096026754,Serbia
2020-05-17,2:00,0.0007200111356964,0.0029248535961565,Serbia
2020-05-17,3:00,0.0007334172253115,0.0033256925212408,Serbia
2020-05-17,4:00,0.0007338305556203,0.0037465226511685,Serbia
2020-05-17,5:00,0.0008850064641684,0.0042080050616609,Serbia
2020-05-17,6:00,0.0010270983165302,0.0043045590387335,Serbia
2020-05-17,7:00,0.0011566471913232,0.0040059295121393,Serbia
2020-05-17,8:00,0.0012910301976169,0.0037877942238241,Serbia
2020-05-17,9:00,0.0014592821935285,0.0,Serbia
2020-05-17,10:00,0.000741686629528,0.0,Serbia
2020-05-17,11:00,0.0007380991069707,0.0,Serbia
2020-05-17,12:00,0.0007307618084003,0.0,Serbia
2020-05-17,13:00,0.0007448302647106,0.0,Serbia
2020-05-17,14:00,0.0007399707084877,0.0,Serbia
2020-05-17,15:00,0.0008746231978191,0.0039921358538249,Serbia
2020-05-17,16:00,0.0010374355852203,0.0041582969134535,Serbia
2020-05-17,17:00,0.001154329006361,0.004226715082536,Serbia
2020-05-17,18:00,0.0013318541372973,0.0040104813848762,Serbia
2020-05-17,19:00,0.0014754950001138,0.0038492432162183,Serbia
2020-05-17,20:00,0.0007388105979568,0.0036408889910767,Serbia
2020-05-17,21:00,0.0007328263505394,0.0034143679646149,Serbia
2020-05-17,22:00,0.000724172320789,0.0029324320634465,Serbia
2020-05-17,23:00,0.0007223920502761,0.0025656079141457,Serbia
