Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-05-27,0:00,0.0007213276142577,0.0021016485652223,Serbia
2020-05-27,1:00,0.000732195310119,0.0025091772303217,Serbia
2020-05-27,2:00,0.0007328083783683,0.0030178685116482,Serbia
2020-05-27,3:00,0.0007285543631683,0.0033255588881387,Serbia
2020-05-27,4:00,0.000719186277206,0.0037588779197108,Serbia
2020-05-27,5:00,0.0008896203833417,0.0042129065055575,Serbia
2020-05-27,6:00,0.0010405108302667,0.0043110026516642,Serbia
2020-05-27,7:00,0.0011640305276446,0.0040776416516648,Serbia
2020-05-27,8:00,0.0013104395527934,0.0038479093893713,Serbia
2020-05-27,9:00,0.0014892985061396,0.0,Serbia
2020-05-27,10:00,0.000734545616056,0.0,Serbia
2020-05-27,11:00,0.0007227087570613,0.0,Serbia
2020-05-27,12:00,0.0007270756401288,0.0,Serbia
2020-05-27,13:00,0.0007452161447822,0.0,Serbia
2020-05-27,14:00,0.0007317448005759,0.0,Serbia
2020-05-27,15:00,0.0008717183618823,0.0039702241917832,Serbia
2020-05-27,16:00,0.0010055333583646,0.0042945482452186,Serbia
2020-05-27,17:00,0.0011680555868036,0.0042325636632931,Serbia
2020-05-27,18:00,0.0013393834310536,0.0039589279870875,Serbia
2020-05-27,19:00,0.0014902013168036,0.003780450801733,Serbia
2020-05-27,20:00,0.0007233256519901,0.0036343133815257,Serbia
2020-05-27,21:00,0.0007210454049387,0.0033589640483809,Serbia
2020-05-27,22:00,0.0007291733363196,0.0029505741018774,Serbia
2020-05-27,23:00,0.0007190449300789,0.0025556888107073,Serbia
