Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-06-27,0:00,0.0007297455643971,0.0021196743723721,Serbia
2020-06-27,1:00,0.000736616715236,0.0025608737052955,Serbia
2020-06-27,2:00,0.0007439258741646,0.0030145786120616,Serbia
2020-06-27,3:00,0.0007404642307221,0.0033366079785898,Serbia
2020-06-27,4:00,0.0007290058305482,0.0038131495650503,Serbia
2020-06-27,5:00,0.0008717525856898,0.0042180083420514,Serbia
2020-06-27,6:00,0.0010332261881158,0.0042573993209389,Serbia
2020-06-27,7:00,0.0011772358141029,0.0039865652952905,Serbia
2020-06-27,8:00,0.0013152255363737,0.0038436494181332,Serbia
2020-06-27,9:00,0.001466162678875,0.0,Serbia
2020-06-27,10:00,0.0007288783285436,0.0,Serbia
2020-06-27,11:00,0.0007186276109514,0.0,Serbia
2020-06-27,12:00,0.0007185766387874,0.0,Serbia
2020-06-27,13:00,0.0007177147019123,0.0,Serbia
2020-06-27,14:00,0.0007398098667985,0.0,Serbia
2020-06-27,15:00,0.0008810666624503,0.0040930028973287,Serbia
2020-06-27,16:00,0.0010334245233012,0.00431330713058,Serbia
2020-06-27,17:00,0.0011690634397286,0.0043139892573834,Serbia
2020-06-27,18:00,0.0013359095775557,0.0039757376412167,Serbia
2020-06-27,19:00,0.0014394435675896,0.0037781095760199,Serbia
2020-06-27,20:00,0.0007370923757081,0.0035531930852542,Serbia
2020-06-27,21:00,0.0007285229604859,0.0033355546945449,Serbia
2020-06-27,22:00,0.0007209535450713,0.0029096266948721,Serbia
2020-06-27,23:00,0.0007442992630352,0.0025607557757667,Serbia
