Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-12-19,0:00,0.0007362160834087,0.0020844876811725,Serbia
2020-12-19,1:00,0.0007219821831364,0.0025879757952367,Serbia
2020-12-19,2:00,0.0007328679430042,0.0029707066629357,Serbia
2020-12-19,3:00,0.0007414934843901,0.0033984588524643,Serbia
2020-12-19,4:00,0.0007335033547158,0.0038585011936372,Serbia
2020-12-19,5:00,0.0008893692956332,0.0042897551526708,Serbia
2020-12-19,6:00,0.0010136440723428,0.0042242928312657,Serbia
2020-12-19,7:00,0.0011818236897491,0.0040460302656541,Serbia
2020-12-19,8:00,0.0013110855647811,0.0038480021189422,Serbia
2020-12-19,9:00,0.0014766300806691,0.0,Serbia
2020-12-19,10:00,0.0007335842773751,0.0,Serbia
2020-12-19,11:00,0.0007258494977088,0.0,Serbia
2020-12-19,12:00,0.0007363545891022,0.0,Serbia
2020-12-19,13:00,0.000721051441301,0.0,Serbia
2020-12-19,14:00,0.0007393119832226,0.0,Serbia
2020-12-19,15:00,0.0008627571798231,0.0039725466506709,Serbia
2020-12-19,16:00,0.0010219941267373,0.0041591371403668,Serbia
2020-12-19,17:00,0.0011847000321439,0.0042420139499682,Serbia
2020-12-19,18:00,0.0013188330538914,0.0039664297018836,Serbia
2020-12-19,19:00,0.0014400585859159,0.0037604367126572,Serbia
2020-12-19,20:00,0.00074085801751,0.0035709567051732,Serbia
2020-12-19,21:00,0.0007379607739027,0.0033500581712708,Serbia
2020-12-19,22:00,0.0007392594997826,0.0029256452271991,Serbia
2020-12-19,23:00,0.0007155552698977,0.0025416235521287,Serbia
