Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-12-12,0:00,0.0007392409916257,0.0020989894056824,Serbia
2020-12-12,1:00,0.0007349319390542,0.0025178468512076,Serbia
2020-12-12,2:00,0.0007362471380819,0.002967059716632,Serbia
2020-12-12,3:00,0.0007343327287137,0.0033721909730265,Serbia
2020-12-12,4:00,0.000735501183969,0.0038366493798234,Serbia
2020-12-12,5:00,0.0008825862153573,0.0041969950078384,Serbia
2020-12-12,6:00,0.0010343387020144,0.0041616662579976,Serbia
2020-12-12,7:00,0.0011919769393638,0.0041018395610691,Serbia
2020-12-12,8:00,0.0012914962118768,0.0038220153094781,Serbia
2020-12-12,9:00,0.0014568467848669,0.0,Serbia
2020-12-12,10:00,0.0007214503138686,0.0,Serbia
2020-12-12,11:00,0.0007372006296014,0.0,Serbia
2020-12-12,12:00,0.00072401308533,0.0,Serbia
2020-12-12,13:00,0.0007346737885289,0.0,Serbia
2020-12-12,14:00,0.0007286517804982,0.0,Serbia
2020-12-12,15:00,0.0008779981077424,0.0040909125956353,Serbia
2020-12-12,16:00,0.0010200950845042,0.0042647170503949,Serbia
2020-12-12,17:00,0.0011652821006367,0.0042162130863342,Serbia
2020-12-12,18:00,0.0013338183226461,0.0040696049732322,Serbia
2020-12-12,19:00,0.0014381257620143,0.0038167519352866,Serbia
2020-12-12,20:00,0.0007304439186568,0.0036344048052076,Serbia
2020-12-12,21:00,0.0007234977107816,0.0034341342224665,Serbia
2020-12-12,22:00,0.000742392932606,0.0029491535761091,Serbia
2020-12-12,23:00,0.0007416017078058,0.0025883944109509,Serbia
