Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-12-04,0:00,0.000739133838303,0.0020788913630265,Serbia
2020-12-04,1:00,0.0007326647301483,0.0025648674808272,Serbia
2020-12-04,2:00,0.0007139049892663,0.0029874544665663,Serbia
2020-12-04,3:00,0.0007184560030191,0.0033543191025815,Serbia
2020-12-04,4:00,0.0007382439632061,0.0038794074550829,Serbia
2020-12-04,5:00,0.0008890785620249,0.0042844074543246,Serbia
2020-12-04,6:00,0.0010367476863882,0.0041628922189265,Serbia
2020-12-04,7:00,0.0011848983696242,0.003999431124005,Serbia
2020-12-04,8:00,0.0013007114311681,0.0038396651156575,Serbia
2020-12-04,9:00,0.0014429785640789,0.0,Serbia
2020-12-04,10:00,0.0007402527355578,0.0,Serbia
2020-12-04,11:00,0.0007380049633253,0.0,Serbia
2020-12-04,12:00,0.0007301850540796,0.0,Serbia
2020-12-04,13:00,0.0007347596097984,0.0,Serbia
2020-12-04,14:00,0.0007338047122688,0.0,Serbia
2020-12-04,15:00,0.0008745094145736,0.0040817478385222,Serbia
2020-12-04,16:00,0.0010362461151978,0.004170248568262,Serbia
2020-12-04,17:00,0.0011792405137107,0.0043114197096128,Serbia
2020-12-04,18:00,0.0013064539440294,0.004057310002552,Serbia
2020-12-04,19:00,0.0014524647172334,0.0038121816151655,Serbia
2020-12-04,20:00,0.000717181835901,0.0035769185502654,Serbia
2020-12-04,21:00,0.0007399429344627,0.0033316623128283,Serbia
2020-12-04,22:00,0.0007387479712945,0.0029078663936301,Serbia
2020-12-04,23:00,0.0007381314214845,0.0025387935695299,Serbia
