Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-07-26,0:00,0.0007428906367945,0.0021105972949694,Serbia
2020-07-26,1:00,0.0007374646364146,0.0025373734992654,Serbia
2020-07-26,2:00,0.0007320532724248,0.0029670286599849,Serbia
2020-07-26,3:00,0.0007283499893601,0.0034198435246068,Serbia
2020-07-26,4:00,0.0007349273498946,0.0037462988957196,Serbia
2020-07-26,5:00,0.0008604393763062,0.0041854640331504,Serbia
2020-07-26,6:00,0.0010312804499465,0.0043028223970686,Serbia
2020-07-26,7:00,0.001151639801616,0.0039971063518961,Serbia
2020-07-26,8:00,0.0013326295673276,0.0037539837466577,Serbia
2020-07-26,9:00,0.0014672563729511,0.0,Serbia
2020-07-26,10:00,0.0007395779750964,0.0,Serbia
2020-07-26,11:00,0.0007272520395095,0.0,Serbia
2020-07-26,12:00,0.0007391880424106,0.0,Serbia
2020-07-26,13:00,0.0007222401200319,0.0,Serbia
2020-07-26,14:00,0.0007315257272479,0.0,Serbia
2020-07-26,15:00,0.0008847394989582,0.0039782169111802,Serbia
2020-07-26,16:00,0.0010237597083157,0.0042039189440848,Serbia
2020-07-26,17:00,0.0011619855075002,0.0042910315126091,Serbia
2020-07-26,18:00,0.0013053126518787,0.0040558301298173,Serbia
2020-07-26,19:00,0.0014626693601934,0.003769167746329,Serbia
2020-07-26,20:00,0.00074411280653,0.0036542052422295,Serbia
2020-07-26,21:00,0.0007277026129275,0.0034139934500761,Serbia
2020-07-26,22:00,0.0007416378294609,0.0029180508105473,Serbia
2020-07-26,23:00,0.0007261087470475,0.0025606572580824,Serbia
