Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-07-01,0:00,0.0007196776641769,0.0021308122975039,Serbia
2020-07-01,1:00,0.0007212403557448,0.0025502566577624,Serbia
2020-07-01,2:00,0.0007363300927789,0.0029716157087461,Serbia
2020-07-01,3:00,0.000732858215686,0.0033415877748949,Serbia
2020-07-01,4:00,0.0007401190842021,0.0038366140960442,Serbia
2020-07-01,5:00,0.0008652915961204,0.0041712187412725,Serbia
2020-07-01,6:00,0.0010426080031802,0.0041771091593545,Serbia
2020-07-01,7:00,0.0011578357353228,0.0040451351166126,Serbia
2020-07-01,8:00,0.0013394960252341,0.003776250093771,Serbia
2020-07-01,9:00,0.0014546617687768,0.0,Serbia
2020-07-01,10:00,0.000728693154237,0.0,Serbia
2020-07-01,11:00,0.0007407299956547,0.0,Serbia
2020-07-01,12:00,0.0007354772580483,0.0,Serbia
2020-07-01,13:00,0.0007244785995771,0.0,Serbia
2020-07-01,14:00,0.0007369805551095,0.0,Serbia
2020-07-01,15:00,0.0008753842725679,0.0040232510475488,Serbia
2020-07-01,16:00,0.0010340366218892,0.0041600519397014,Serbia
2020-07-01,17:00,0.0011627773751339,0.0042668223432651,Serbia
2020-07-01,18:00,0.0013161150616715,0.0039642168682273,Serbia
2020-07-01,19:00,0.0014539483672687,0.0037708734859232,Serbia
2020-07-01,20:00,0.0007423140533331,0.003556411085957,Serbia
2020-07-01,21:00,0.0007460063044786,0.0033919300059451,Serbia
2020-07-01,22:00,0.0007228665919674,0.002960986796081,Serbia
2020-07-01,23:00,0.0007268173279846,0.0025770965132602,Serbia
