Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-02-15,0:00,0.0007371868637524,0.0021134962817013,Serbia
2020-02-15,1:00,0.0007409057393744,0.0025515357309653,Serbia
2020-02-15,2:00,0.0007273465995818,0.0029139331200435,Serbia
2020-02-15,3:00,0.0007346004687874,0.0033812850200609,Serbia
2020-02-15,4:00,0.0007246209426392,0.0038252092118136,Serbia
2020-02-15,5:00,0.0008683571657272,0.0043182990358858,Serbia
2020-02-15,6:00,0.0010194180142593,0.0042399949073012,Serbia
2020-02-15,7:00,0.0011808764628073,0.0041048750085874,Serbia
2020-02-15,8:00,0.0012990773050404,0.0038631386877103,Serbia
2020-02-15,9:00,0.00144305762401,0.0,Serbia
2020-02-15,10:00,0.0007393882278099,0.0,Serbia
2020-02-15,11:00,0.0007330589539147,0.0,Serbia
2020-02-15,12:00,0.0007231795522784,0.0,Serbia
2020-02-15,13:00,0.0007366239496045,0.0,Serbia
2020-02-15,14:00,0.0007410416638154,0.0,Serbia
2020-02-15,15:00,0.0008953831826665,0.0039664586156278,Serbia
2020-02-15,16:00,0.0010085484805808,0.004240792711217,Serbia
2020-02-15,17:00,0.0011689669921962,0.00418930871256,Serbia
2020-02-15,18:00,0.0013118938135808,0.0040540324444855,Serbia
2020-02-15,19:00,0.0014873752228064,0.0038536981672742,Serbia
2020-02-15,20:00,0.0007227775580645,0.0035530775249252,Serbia
2020-02-15,21:00,0.0007375854932596,0.0033599176755852,Serbia
2020-02-15,22:00,0.0007383874220669,0.0029315924493325,Serbia
2020-02-15,23:00,0.0007370863815209,0.002532852928825,Serbia
