Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-02-19,0:00,0.0007335066837138,0.0020775844020056,Serbia
2020-02-19,1:00,0.0007418404569229,0.0025470315241193,Serbia
2020-02-19,2:00,0.0007385169348977,0.0029577528443311,Serbia
2020-02-19,3:00,0.0007401481302621,0.0034428020109244,Serbia
2020-02-19,4:00,0.0007205395933267,0.003741501799259,Serbia
2020-02-19,5:00,0.000874218439438,0.0041545931308194,Serbia
2020-02-19,6:00,0.0010116193801499,0.0041748322495711,Serbia
2020-02-19,7:00,0.0011570394514663,0.0039874956072102,Serbia
2020-02-19,8:00,0.001313072829116,0.0038003285181377,Serbia
2020-02-19,9:00,0.0014873847453425,0.0,Serbia
2020-02-19,10:00,0.0007189423470364,0.0,Serbia
2020-02-19,11:00,0.0007331358630823,0.0,Serbia
2020-02-19,12:00,0.000730013581234,0.0,Serbia
2020-02-19,13:00,0.0007203124088128,0.0,Serbia
2020-02-19,14:00,0.0007183043597708,0.0,Serbia
2020-02-19,15:00,0.0008753491893465,0.003969943630759,Serbia
2020-02-19,16:00,0.0010330831366374,0.0042144190632188,Serbia
2020-02-19,17:00,0.0011819594562958,0.0042179094357885,Serbia
2020-02-19,18:00,0.0013238513098037,0.0040661927460606,Serbia
2020-02-19,19:00,0.0014575974253325,0.0038725582106854,Serbia
2020-02-19,20:00,0.000742798944042,0.0036237807324267,Serbia
2020-02-19,21:00,0.0007441179701307,0.0034412437366334,Serbia
2020-02-19,22:00,0.0007173176051585,0.0029077644128273,Serbia
2020-02-19,23:00,0.0007420738388253,0.0025899151630906,Serbia
