Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2021-03-06,0:00,0.0007678230637925,Serbia,0.0021758410905998,Serbia,Serbia
2021-03-06,1:00,0.0007660431397035,Serbia,0.0025498681785029,Serbia,Serbia
2021-03-06,2:00,0.0007771557822166,Serbia,0.0030015886091331,Serbia,Serbia
2021-03-06,3:00,0.0007770357300702,Serbia,0.0034688116004647,Serbia,Serbia
2021-03-06,4:00,0.0007608480722999,Serbia,0.0038105592122149,Serbia,Serbia
2021-03-06,5:00,0.0009098768181996,Serbia,0.0043599913218066,Serbia,Serbia
2021-03-06,6:00,0.0010553067812672,Serbia,0.00424758168183,Serbia,Serbia
2021-03-06,7:00,0.001241627736203,Serbia,0.0039979060578688,Serbia,Serbia
2021-03-06,8:00,0.0013842989106289,Serbia,0.0038623682381396,Serbia,Serbia
2021-03-06,9:00,0.0015203815904595,Serbia,0.0,Serbia,Serbia
2021-03-06,10:00,0.000770697352623,Serbia,0.0,Serbia,Serbia
2021-03-06,11:00,0.0007697870037229,Serbia,0.0,Serbia,Serbia
2021-03-06,12:00,0.0007602739336565,Serbia,0.0,Serbia,Serbia
2021-03-06,13:00,0.0007665959661816,Serbia,0.0,Serbia,Serbia
2021-03-06,14:00,0.0007639738476736,Serbia,0.0,Serbia,Serbia
2021-03-06,15:00,0.0009374085614896,Serbia,0.0041264849653906,Serbia,Serbia
2021-03-06,16:00,0.0010635930940767,Serbia,0.0043242292966376,Serbia,Serbia
2021-03-06,17:00,0.0012304018464543,Serbia,0.0042488586029082,Serbia,Serbia
2021-03-06,18:00,0.0013669765197257,Serbia,0.0041141961494244,Serbia,Serbia
2021-03-06,19:00,0.0015423651416354,Serbia,0.0039162938363948,Serbia,Serbia
2021-03-06,20:00,0.0007711076845643,Serbia,0.0036498934343597,Serbia,Serbia
2021-03-06,21:00,0.0007700263282479,Serbia,0.0033941447198572,Serbia,Serbia
2021-03-06,22:00,0.0007782293137671,Serbia,0.0029935162935809,Serbia,Serbia
2021-03-06,23:00,0.0007720196626181,Serbia,0.0025426392896779,Serbia,Serbia
