Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-06-07,0:00,0.0007467764604444,Serbia,0.0019796589824648,Serbia,Serbia
2022-06-07,1:00,0.0007458507481248,Serbia,0.0024424615790686,Serbia,Serbia
2022-06-07,2:00,0.0007484484567469,Serbia,0.0028610054064069,Serbia,Serbia
2022-06-07,3:00,0.0007368407599263,Serbia,0.0032727439882952,Serbia,Serbia
2022-06-07,4:00,0.0007514838998752,Serbia,0.0036659917840502,Serbia,Serbia
2022-06-07,5:00,0.0009013613115789,Serbia,0.0040041411105168,Serbia,Serbia
2022-06-07,6:00,0.0010566332646487,Serbia,0.003945599563212,Serbia,Serbia
2022-06-07,7:00,0.0011987477569324,Serbia,0.0037522947795613,Serbia,Serbia
2022-06-07,8:00,0.0013202720962462,Serbia,0.0035771007219255,Serbia,Serbia
2022-06-07,9:00,0.0015082433025912,Serbia,0.0,Serbia,Serbia
2022-06-07,10:00,0.0007532337987929,Serbia,0.0,Serbia,Serbia
2022-06-07,11:00,0.0007379842102201,Serbia,0.0,Serbia,Serbia
2022-06-07,12:00,0.0007468807705727,Serbia,0.0,Serbia,Serbia
2022-06-07,13:00,0.00074565483223,Serbia,0.0,Serbia,Serbia
2022-06-07,14:00,0.0007463752741567,Serbia,0.0,Serbia,Serbia
2022-06-07,15:00,0.0009074589992482,Serbia,0.0038733801671371,Serbia,Serbia
2022-06-07,16:00,0.0010328266939325,Serbia,0.0041013692714901,Serbia,Serbia
2022-06-07,17:00,0.0011694735661958,Serbia,0.0040400948489868,Serbia,Serbia
2022-06-07,18:00,0.0013105771634077,Serbia,0.0038100859831713,Serbia,Serbia
2022-06-07,19:00,0.0014561393598985,Serbia,0.0035978351359367,Serbia,Serbia
2022-06-07,20:00,0.0007526535667928,Serbia,0.0034738734052414,Serbia,Serbia
2022-06-07,21:00,0.0007504016707422,Serbia,0.0031590089134847,Serbia,Serbia
2022-06-07,22:00,0.0007392754876081,Serbia,0.0028401052637772,Serbia,Serbia
2022-06-07,23:00,0.000747511925798,Serbia,0.0023676232081698,Serbia,Serbia
