Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-06-30,0:00,0.000738013471303,Serbia,0.0020062325055072,Serbia,Serbia
2022-06-30,1:00,0.0007553791385868,Serbia,0.0024258246221172,Serbia,Serbia
2022-06-30,2:00,0.0007423647322136,Serbia,0.0028169462330229,Serbia,Serbia
2022-06-30,3:00,0.000744468463748,Serbia,0.0032167659733851,Serbia,Serbia
2022-06-30,4:00,0.0007309437788651,Serbia,0.0036266690783646,Serbia,Serbia
2022-06-30,5:00,0.0009068263360812,Serbia,0.004049758541523,Serbia,Serbia
2022-06-30,6:00,0.0010463246911097,Serbia,0.0040469861251648,Serbia,Serbia
2022-06-30,7:00,0.0011701947518912,Serbia,0.0038646550743859,Serbia,Serbia
2022-06-30,8:00,0.0013317161350726,Serbia,0.0036771210998852,Serbia,Serbia
2022-06-30,9:00,0.0014912355760565,Serbia,0.0,Serbia,Serbia
2022-06-30,10:00,0.0007526857097241,Serbia,0.0,Serbia,Serbia
2022-06-30,11:00,0.0007382584514753,Serbia,0.0,Serbia,Serbia
2022-06-30,12:00,0.0007499911166382,Serbia,0.0,Serbia,Serbia
2022-06-30,13:00,0.0007524757294227,Serbia,0.0,Serbia,Serbia
2022-06-30,14:00,0.0007576494001481,Serbia,0.0,Serbia,Serbia
2022-06-30,15:00,0.0008882918965052,Serbia,0.0038839609123649,Serbia,Serbia
2022-06-30,16:00,0.0010615026079237,Serbia,0.0039500639886942,Serbia,Serbia
2022-06-30,17:00,0.0012086123888076,Serbia,0.0039901705800111,Serbia,Serbia
2022-06-30,18:00,0.001332300307984,Serbia,0.0037733155806642,Serbia,Serbia
2022-06-30,19:00,0.0014657216670827,Serbia,0.0036676355121068,Serbia,Serbia
2022-06-30,20:00,0.0007379225508568,Serbia,0.0034157725698493,Serbia,Serbia
2022-06-30,21:00,0.0007303097866562,Serbia,0.0031689997755078,Serbia,Serbia
2022-06-30,22:00,0.0007464743254201,Serbia,0.0028467071889728,Serbia,Serbia
2022-06-30,23:00,0.0007314423631385,Serbia,0.0024174804724136,Serbia,Serbia
