Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-10-12,0:00,0.0007426466918974,0.0021068090080208,Serbia
2020-10-12,1:00,0.0007196648553984,0.0025594733123299,Serbia
2020-10-12,2:00,0.0007325638404211,0.0029320587786611,Serbia
2020-10-12,3:00,0.0007394237809981,0.0033694612921072,Serbia
2020-10-12,4:00,0.0007433390170729,0.0038173540602347,Serbia
2020-10-12,5:00,0.0008805689159981,0.0041755339813746,Serbia
2020-10-12,6:00,0.0010277868283833,0.0041823658230613,Serbia
2020-10-12,7:00,0.0011537048720774,0.0039977903206824,Serbia
2020-10-12,8:00,0.001317121249213,0.0038687044977614,Serbia
2020-10-12,9:00,0.0014423283429931,0.0,Serbia
2020-10-12,10:00,0.000736865656718,0.0,Serbia
2020-10-12,11:00,0.0007368937208464,0.0,Serbia
2020-10-12,12:00,0.0007292105900179,0.0,Serbia
2020-10-12,13:00,0.000743474144418,0.0,Serbia
2020-10-12,14:00,0.0007315195769301,0.0,Serbia
2020-10-12,15:00,0.0008876920994375,0.0039882673757577,Serbia
2020-10-12,16:00,0.0010184436110327,0.0042605948433272,Serbia
2020-10-12,17:00,0.001181610540841,0.0042843007867171,Serbia
2020-10-12,18:00,0.0013030517815839,0.004017949550781,Serbia
2020-10-12,19:00,0.0014542124521758,0.0037577013983058,Serbia
2020-10-12,20:00,0.0007218719674865,0.0036127526983681,Serbia
2020-10-12,21:00,0.000745947143349,0.0034212870287588,Serbia
2020-10-12,22:00,0.0007366797735288,0.0029100564636488,Serbia
2020-10-12,23:00,0.0007301226273262,0.002572153150246,Serbia
