Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-10-09,0:00,0.0007409842842067,0.0021213440875285,Serbia
2020-10-09,1:00,0.0007182809181691,0.0025847558913269,Serbia
2020-10-09,2:00,0.0007291917707864,0.0029795131277062,Serbia
2020-10-09,3:00,0.0007364573344773,0.0033811820085364,Serbia
2020-10-09,4:00,0.0007331717591602,0.0038561208972864,Serbia
2020-10-09,5:00,0.0008799572707698,0.0042921737427773,Serbia
2020-10-09,6:00,0.0010405044056911,0.0041726706537719,Serbia
2020-10-09,7:00,0.0011803073412066,0.0039894590350087,Serbia
2020-10-09,8:00,0.0013288310922207,0.0038799045905155,Serbia
2020-10-09,9:00,0.0014527006715414,0.0,Serbia
2020-10-09,10:00,0.0007282461403159,0.0,Serbia
2020-10-09,11:00,0.0007167697559561,0.0,Serbia
2020-10-09,12:00,0.0007337969566328,0.0,Serbia
2020-10-09,13:00,0.000732539479763,0.0,Serbia
2020-10-09,14:00,0.0007344913785359,0.0,Serbia
2020-10-09,15:00,0.0008641368765145,0.0040850875084629,Serbia
2020-10-09,16:00,0.001017338765799,0.0043198066189526,Serbia
2020-10-09,17:00,0.0011816916977696,0.0041721537398649,Serbia
2020-10-09,18:00,0.0013402117326204,0.004035332119908,Serbia
2020-10-09,19:00,0.0014458605571498,0.0038902134154825,Serbia
2020-10-09,20:00,0.0007329909571833,0.0036471781362374,Serbia
2020-10-09,21:00,0.0007432882892787,0.0033855943768257,Serbia
2020-10-09,22:00,0.0007209794008338,0.0029915309627492,Serbia
2020-10-09,23:00,0.0007240152435626,0.0025015462892069,Serbia
