Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-03-22,0:00,0.0007365601692491,0.0020818699066643,Serbia
2020-03-22,1:00,0.0007343015684674,0.0025383264335602,Serbia
2020-03-22,2:00,0.000723665404152,0.0030235695930313,Serbia
2020-03-22,3:00,0.0007179500118256,0.0033510109097636,Serbia
2020-03-22,4:00,0.0007306819242797,0.0038316894840763,Serbia
2020-03-22,5:00,0.0008659397941889,0.0043001060751003,Serbia
2020-03-22,6:00,0.001004691469159,0.0042542263055729,Serbia
2020-03-22,7:00,0.0011838381372614,0.0040377703333612,Serbia
2020-03-22,8:00,0.0013252734660413,0.0038176026564591,Serbia
2020-03-22,9:00,0.0014880753704309,0.0,Serbia
2020-03-22,10:00,0.0007379985338993,0.0,Serbia
2020-03-22,11:00,0.0007452685605639,0.0,Serbia
2020-03-22,12:00,0.0007269868520438,0.0,Serbia
2020-03-22,13:00,0.0007341815500209,0.0,Serbia
2020-03-22,14:00,0.000745833239715,0.0,Serbia
2020-03-22,15:00,0.0008699969177418,0.0039549772132638,Serbia
2020-03-22,16:00,0.0010090564067129,0.0041688102583059,Serbia
2020-03-22,17:00,0.0011858858358146,0.0041686932749699,Serbia
2020-03-22,18:00,0.0012979977284081,0.0040376353218445,Serbia
2020-03-22,19:00,0.0014357971239653,0.0037949459187767,Serbia
2020-03-22,20:00,0.000733679225782,0.0036023078644205,Serbia
2020-03-22,21:00,0.0007418612670443,0.0033589257543289,Serbia
2020-03-22,22:00,0.0007420337190521,0.0029503837862483,Serbia
2020-03-22,23:00,0.0007391898043253,0.0025102839015925,Serbia
