Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2021-08-29,0:00,0.0007657502992283,Serbia,0.0021287175424323,Serbia,Serbia
2021-08-29,1:00,0.0007643657218409,Serbia,0.0025398859816363,Serbia,Serbia
2021-08-29,2:00,0.0007787442046509,Serbia,0.0030563850451476,Serbia,Serbia
2021-08-29,3:00,0.0007681175810966,Serbia,0.0034547653068555,Serbia,Serbia
2021-08-29,4:00,0.000761564319176,Serbia,0.0038459843853008,Serbia,Serbia
2021-08-29,5:00,0.0009117684151345,Serbia,0.0043296618756246,Serbia,Serbia
2021-08-29,6:00,0.0010781900095612,Serbia,0.004272289763671,Serbia,Serbia
2021-08-29,7:00,0.0012254020298274,Serbia,0.0040581471219096,Serbia,Serbia
2021-08-29,8:00,0.0013942672045567,Serbia,0.0038752009331166,Serbia,Serbia
2021-08-29,9:00,0.0015156025665626,Serbia,0.0,Serbia,Serbia
2021-08-29,10:00,0.0007615616043852,Serbia,0.0,Serbia,Serbia
2021-08-29,11:00,0.0007621670080538,Serbia,0.0,Serbia,Serbia
2021-08-29,12:00,0.0007645127608698,Serbia,0.0,Serbia,Serbia
2021-08-29,13:00,0.0007627491302928,Serbia,0.0,Serbia,Serbia
2021-08-29,14:00,0.0007558414612721,Serbia,0.0,Serbia,Serbia
2021-08-29,15:00,0.0009228511752612,Serbia,0.0040962661202477,Serbia,Serbia
2021-08-29,16:00,0.0010643472693619,Serbia,0.004309614471796,Serbia,Serbia
2021-08-29,17:00,0.0012298086311796,Serbia,0.0042960922566567,Serbia,Serbia
2021-08-29,18:00,0.0013825710822452,Serbia,0.0039920169981893,Serbia,Serbia
2021-08-29,19:00,0.0015465210165866,Serbia,0.0038536843438246,Serbia,Serbia
2021-08-29,20:00,0.0007735565178115,Serbia,0.0036617113194731,Serbia,Serbia
2021-08-29,21:00,0.0007710514187801,Serbia,0.0034071443049803,Serbia,Serbia
2021-08-29,22:00,0.000781929027293,Serbia,0.0030275515901645,Serbia,Serbia
2021-08-29,23:00,0.0007806134262496,Serbia,0.0025715007778889,Serbia,Serbia
