Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-12-04,0:00,0.0007424629530209,Serbia,0.0019742145827514,Serbia,Serbia
2022-12-04,1:00,0.0007371152076479,Serbia,0.0024100410922669,Serbia,Serbia
2022-12-04,2:00,0.0007442885018871,Serbia,0.0028410822143164,Serbia,Serbia
2022-12-04,3:00,0.0007303397310986,Serbia,0.0031961893809864,Serbia,Serbia
2022-12-04,4:00,0.0007567577712324,Serbia,0.0035776249925564,Serbia,Serbia
2022-12-04,5:00,0.0008871032597148,Serbia,0.0040807905525415,Serbia,Serbia
2022-12-04,6:00,0.001052787722661,Serbia,0.0039712801646163,Serbia,Serbia
2022-12-04,7:00,0.0012091135211667,Serbia,0.0037702747989467,Serbia,Serbia
2022-12-04,8:00,0.0013467813360347,Serbia,0.0036441937131808,Serbia,Serbia
2022-12-04,9:00,0.0014977120474474,Serbia,0.0,Serbia,Serbia
2022-12-04,10:00,0.0007352546920693,Serbia,0.0,Serbia,Serbia
2022-12-04,11:00,0.0007317095101052,Serbia,0.0,Serbia,Serbia
2022-12-04,12:00,0.0007329649872541,Serbia,0.0,Serbia,Serbia
2022-12-04,13:00,0.0007323303637226,Serbia,0.0,Serbia,Serbia
2022-12-04,14:00,0.0007577752068219,Serbia,0.0,Serbia,Serbia
2022-12-04,15:00,0.000890120666501,Serbia,0.0037974648588928,Serbia,Serbia
2022-12-04,16:00,0.0010419953885952,Serbia,0.0039761701890139,Serbia,Serbia
2022-12-04,17:00,0.0012089399627068,Serbia,0.004000879467261,Serbia,Serbia
2022-12-04,18:00,0.001318995810453,Serbia,0.0038602573990464,Serbia,Serbia
2022-12-04,19:00,0.0014749603176725,Serbia,0.0036339217347874,Serbia,Serbia
2022-12-04,20:00,0.0007407853913002,Serbia,0.0033705651656974,Serbia,Serbia
2022-12-04,21:00,0.0007394895219298,Serbia,0.0032391229986627,Serbia,Serbia
2022-12-04,22:00,0.0007582355800373,Serbia,0.0028255877036345,Serbia,Serbia
2022-12-04,23:00,0.0007430859256305,Serbia,0.00245795419639,Serbia,Serbia
