Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-09-19,0:00,0.0007323500396778,0.0020825480402548,Serbia
2020-09-19,1:00,0.0007319636298644,0.0025855033731492,Serbia
2020-09-19,2:00,0.0007428874700671,0.0029930187254616,Serbia
2020-09-19,3:00,0.0007417284170272,0.0033975378141129,Serbia
2020-09-19,4:00,0.0007179212587836,0.0037640097242035,Serbia
2020-09-19,5:00,0.0008819751877423,0.0041953795362107,Serbia
2020-09-19,6:00,0.0010396087570469,0.0043186393284992,Serbia
2020-09-19,7:00,0.0011558148052307,0.0039765366387624,Serbia
2020-09-19,8:00,0.001314441145894,0.0038574161060166,Serbia
2020-09-19,9:00,0.001478302013792,0.0,Serbia
2020-09-19,10:00,0.000745082721067,0.0,Serbia
2020-09-19,11:00,0.0007246631738139,0.0,Serbia
2020-09-19,12:00,0.0007438371173133,0.0,Serbia
2020-09-19,13:00,0.0007270376781759,0.0,Serbia
2020-09-19,14:00,0.0007421696085165,0.0,Serbia
2020-09-19,15:00,0.0008800226542545,0.004033582174998,Serbia
2020-09-19,16:00,0.0010201505494236,0.0043202611770699,Serbia
2020-09-19,17:00,0.0011520186916127,0.0042554469531189,Serbia
2020-09-19,18:00,0.0013067383333049,0.004010181696494,Serbia
2020-09-19,19:00,0.0014543607123859,0.0038820596372208,Serbia
2020-09-19,20:00,0.0007339861757381,0.0036021195264961,Serbia
2020-09-19,21:00,0.0007188758299589,0.0033553339767251,Serbia
2020-09-19,22:00,0.000728151162443,0.0029082341199925,Serbia
2020-09-19,23:00,0.0007426569470105,0.0025805176203602,Serbia
