Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-09-08,0:00,0.000745525023756,0.0021256170504302,Serbia
2020-09-08,1:00,0.0007225417224181,0.0024971523543718,Serbia
2020-09-08,2:00,0.0007401594489082,0.002939687897783,Serbia
2020-09-08,3:00,0.0007256729863071,0.0033355968780039,Serbia
2020-09-08,4:00,0.0007397809512732,0.0038104759794563,Serbia
2020-09-08,5:00,0.0008877417692809,0.0042286921611782,Serbia
2020-09-08,6:00,0.0010138783588092,0.0041602829319151,Serbia
2020-09-08,7:00,0.0011536111570892,0.0040609615441202,Serbia
2020-09-08,8:00,0.0013410171915822,0.0037900630004118,Serbia
2020-09-08,9:00,0.0014334772852651,0.0,Serbia
2020-09-08,10:00,0.0007250580142767,0.0,Serbia
2020-09-08,11:00,0.0007374417061742,0.0,Serbia
2020-09-08,12:00,0.000717578086369,0.0,Serbia
2020-09-08,13:00,0.0007363143465473,0.0,Serbia
2020-09-08,14:00,0.0007299564715138,0.0,Serbia
2020-09-08,15:00,0.0008868092669937,0.0040564557705714,Serbia
2020-09-08,16:00,0.001032491163493,0.0041722922833971,Serbia
2020-09-08,17:00,0.0011858341641775,0.0042601579949554,Serbia
2020-09-08,18:00,0.0013200904918238,0.0039811197078501,Serbia
2020-09-08,19:00,0.0014427937048457,0.0038832273540443,Serbia
2020-09-08,20:00,0.0007351538325343,0.0035633220750867,Serbia
2020-09-08,21:00,0.0007256318796357,0.0034169792756819,Serbia
2020-09-08,22:00,0.0007354126313343,0.0030087557168411,Serbia
2020-09-08,23:00,0.0007427724257361,0.0025475140082366,Serbia
