Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-01-14,0:00,0.0007342634174466,Serbia,0.0019825077031808,Serbia,Serbia
2022-01-14,1:00,0.0007399977369369,Serbia,0.0024592419077049,Serbia,Serbia
2022-01-14,2:00,0.0007338047439847,Serbia,0.002870874110078,Serbia,Serbia
2022-01-14,3:00,0.0007308726328133,Serbia,0.0032627717506082,Serbia,Serbia
2022-01-14,4:00,0.000738527186859,Serbia,0.003601551408071,Serbia,Serbia
2022-01-14,5:00,0.0008986005801562,Serbia,0.0041005576846048,Serbia,Serbia
2022-01-14,6:00,0.0010283053468868,Serbia,0.0040838884446885,Serbia,Serbia
2022-01-14,7:00,0.0011928810373466,Serbia,0.0038232488102688,Serbia,Serbia
2022-01-14,8:00,0.0013392893863201,Serbia,0.0036564637960856,Serbia,Serbia
2022-01-14,9:00,0.0015016628151475,Serbia,0.0,Serbia,Serbia
2022-01-14,10:00,0.0007523827426073,Serbia,0.0,Serbia,Serbia
2022-01-14,11:00,0.0007483652484571,Serbia,0.0,Serbia,Serbia
2022-01-14,12:00,0.0007408828585947,Serbia,0.0,Serbia,Serbia
2022-01-14,13:00,0.0007407126053798,Serbia,0.0,Serbia,Serbia
2022-01-14,14:00,0.0007555085123562,Serbia,0.0,Serbia,Serbia
2022-01-14,15:00,0.0008850656825368,Serbia,0.003863872742538,Serbia,Serbia
2022-01-14,16:00,0.0010371881649649,Serbia,0.0040802362793374,Serbia,Serbia
2022-01-14,17:00,0.0011769555753259,Serbia,0.0039628681396018,Serbia,Serbia
2022-01-14,18:00,0.0013453609796809,Serbia,0.0038146317544119,Serbia,Serbia
2022-01-14,19:00,0.0014871630681116,Serbia,0.0035974999488053,Serbia,Serbia
2022-01-14,20:00,0.0007498181978863,Serbia,0.0034329242791145,Serbia,Serbia
2022-01-14,21:00,0.0007474523374765,Serbia,0.0032549570422035,Serbia,Serbia
2022-01-14,22:00,0.0007596137069009,Serbia,0.0027637683100524,Serbia,Serbia
2022-01-14,23:00,0.0007464308125348,Serbia,0.0024327399405682,Serbia,Serbia
