Date,Hour,EnergyUsage(TWh),EnergyGeneration(TWh),Country
2020-11-27,0:00,0.000724733506036,0.0021395824115071,Serbia
2020-11-27,1:00,0.0007394243280194,0.0025597484022394,Serbia
2020-11-27,2:00,0.0007387806646348,0.0029764427043829,Serbia
2020-11-27,3:00,0.0007329759184466,0.0034448728473732,Serbia
2020-11-27,4:00,0.0007327391041209,0.0037759311602185,Serbia
2020-11-27,5:00,0.0008826906033609,0.0042504875518427,Serbia
2020-11-27,6:00,0.001035321799139,0.0042431396121865,Serbia
2020-11-27,7:00,0.0011583008039652,0.0040116103899118,Serbia
2020-11-27,8:00,0.0013299470107642,0.0037975674835853,Serbia
2020-11-27,9:00,0.0014649863828488,0.0,Serbia
2020-11-27,10:00,0.0007296535728206,0.0,Serbia
2020-11-27,11:00,0.0007298860052119,0.0,Serbia
2020-11-27,12:00,0.0007196520094212,0.0,Serbia
2020-11-27,13:00,0.0007162671920082,0.0,Serbia
2020-11-27,14:00,0.0007417305733928,0.0,Serbia
2020-11-27,15:00,0.0008841610856388,0.0040627662334995,Serbia
2020-11-27,16:00,0.0010364257152801,0.0041562816606532,Serbia
2020-11-27,17:00,0.0011717153620827,0.0042659632215766,Serbia
2020-11-27,18:00,0.0012980003054609,0.0040809172031801,Serbia
2020-11-27,19:00,0.0014712315914142,0.0038132489331959,Serbia
2020-11-27,20:00,0.0007341365527556,0.0036124544879783,Serbia
2020-11-27,21:00,0.0007342300809333,0.0034443577832901,Serbia
2020-11-27,22:00,0.0007167256595651,0.0029559560477493,Serbia
2020-11-27,23:00,0.0007330282528233,0.0025814142157778,Serbia
