Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-10-15,0:00,0.000754813969233,Serbia,0.0020419536996154,Serbia,Serbia
2022-10-15,1:00,0.0007459616615493,Serbia,0.0024146413036006,Serbia,Serbia
2022-10-15,2:00,0.0007488828746702,Serbia,0.0027631897983869,Serbia,Serbia
2022-10-15,3:00,0.0007346219799606,Serbia,0.0032089807359883,Serbia,Serbia
2022-10-15,4:00,0.0007308666021178,Serbia,0.0036386003487004,Serbia,Serbia
2022-10-15,5:00,0.0008780072840838,Serbia,0.0040354875826258,Serbia,Serbia
2022-10-15,6:00,0.0010450996159907,Serbia,0.0040110784774477,Serbia,Serbia
2022-10-15,7:00,0.001178437192225,Serbia,0.0038539136897607,Serbia,Serbia
2022-10-15,8:00,0.0013495877595772,Serbia,0.0036645767460198,Serbia,Serbia
2022-10-15,9:00,0.001471574617138,Serbia,0.0,Serbia,Serbia
2022-10-15,10:00,0.0007570697252437,Serbia,0.0,Serbia,Serbia
2022-10-15,11:00,0.0007460990464794,Serbia,0.0,Serbia,Serbia
2022-10-15,12:00,0.000756116830337,Serbia,0.0,Serbia,Serbia
2022-10-15,13:00,0.0007555968519419,Serbia,0.0,Serbia,Serbia
2022-10-15,14:00,0.0007471861060395,Serbia,0.0,Serbia,Serbia
2022-10-15,15:00,0.0008911451308317,Serbia,0.0038218931198839,Serbia,Serbia
2022-10-15,16:00,0.0010485596705216,Serbia,0.0040702396282169,Serbia,Serbia
2022-10-15,17:00,0.001196198100793,Serbia,0.0040003894981831,Serbia,Serbia
2022-10-15,18:00,0.0013328697516733,Serbia,0.0038979417155346,Serbia,Serbia
2022-10-15,19:00,0.0015005511953082,Serbia,0.0036099702528885,Serbia,Serbia
2022-10-15,20:00,0.0007314225398166,Serbia,0.0034682453875291,Serbia,Serbia
2022-10-15,21:00,0.0007418503153845,Serbia,0.0032308125678833,Serbia,Serbia
2022-10-15,22:00,0.0007384321090176,Serbia,0.0028525363022562,Serbia,Serbia
2022-10-15,23:00,0.0007301544467774,Serbia,0.0024605854241117,Serbia,Serbia
