Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-10-12,0:00,0.0007382633071206,Serbia,0.0019764342470734,Serbia,Serbia
2022-10-12,1:00,0.0007362399240084,Serbia,0.0024074209429282,Serbia,Serbia
2022-10-12,2:00,0.0007426452313711,Serbia,0.0027649060663498,Serbia,Serbia
2022-10-12,3:00,0.000760972311869,Serbia,0.0032113318219892,Serbia,Serbia
2022-10-12,4:00,0.0007522816706706,Serbia,0.0036768193830408,Serbia,Serbia
2022-10-12,5:00,0.0008887557784352,Serbia,0.0039657852537227,Serbia,Serbia
2022-10-12,6:00,0.0010346014530059,Serbia,0.0040890103290491,Serbia,Serbia
2022-10-12,7:00,0.0012133335122171,Serbia,0.0038054773701249,Serbia,Serbia
2022-10-12,8:00,0.001325034314047,Serbia,0.0036311223555768,Serbia,Serbia
2022-10-12,9:00,0.0014821920343824,Serbia,0.0,Serbia,Serbia
2022-10-12,10:00,0.0007433337532962,Serbia,0.0,Serbia,Serbia
2022-10-12,11:00,0.0007437276233022,Serbia,0.0,Serbia,Serbia
2022-10-12,12:00,0.0007559230383167,Serbia,0.0,Serbia,Serbia
2022-10-12,13:00,0.0007385942612356,Serbia,0.0,Serbia,Serbia
2022-10-12,14:00,0.0007324112828676,Serbia,0.0,Serbia,Serbia
2022-10-12,15:00,0.0008985900874036,Serbia,0.0038488157223198,Serbia,Serbia
2022-10-12,16:00,0.0010425326799081,Serbia,0.0040430174926845,Serbia,Serbia
2022-10-12,17:00,0.001178237629431,Serbia,0.0039730647849846,Serbia,Serbia
2022-10-12,18:00,0.001334504468532,Serbia,0.0037668877705111,Serbia,Serbia
2022-10-12,19:00,0.0014852336029856,Serbia,0.0035775931329533,Serbia,Serbia
2022-10-12,20:00,0.0007532949454305,Serbia,0.0034611790411409,Serbia,Serbia
2022-10-12,21:00,0.0007343739173028,Serbia,0.0032806361485804,Serbia,Serbia
2022-10-12,22:00,0.0007589544779279,Serbia,0.002811207218335,Serbia,Serbia
2022-10-12,23:00,0.0007370740716437,Serbia,0.0024532376029741,Serbia,Serbia
