Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2022-08-15,0:00,0.0007436847112532,Serbia,0.0020405584370357,Serbia,Serbia
2022-08-15,1:00,0.0007346010556421,Serbia,0.0024093889227911,Serbia,Serbia
2022-08-15,2:00,0.0007471360950329,Serbia,0.0028445358726885,Serbia,Serbia
2022-08-15,3:00,0.0007286425818177,Serbia,0.0031843097120198,Serbia,Serbia
2022-08-15,4:00,0.0007495033710056,Serbia,0.0035650331258346,Serbia,Serbia
2022-08-15,5:00,0.0008835207563504,Serbia,0.0040066148707967,Serbia,Serbia
2022-08-15,6:00,0.0010256025573595,Serbia,0.0040799262227874,Serbia,Serbia
2022-08-15,7:00,0.0012115205273536,Serbia,0.0037798442338957,Serbia,Serbia
2022-08-15,8:00,0.0013582298790481,Serbia,0.003669767068234,Serbia,Serbia
2022-08-15,9:00,0.0014834411668387,Serbia,0.0,Serbia,Serbia
2022-08-15,10:00,0.0007386508177131,Serbia,0.0,Serbia,Serbia
2022-08-15,11:00,0.0007433447510296,Serbia,0.0,Serbia,Serbia
2022-08-15,12:00,0.000742376749858,Serbia,0.0,Serbia,Serbia
2022-08-15,13:00,0.0007549442098317,Serbia,0.0,Serbia,Serbia
2022-08-15,14:00,0.0007569304384674,Serbia,0.0,Serbia,Serbia
2022-08-15,15:00,0.0008738545737071,Serbia,0.0037926731376867,Serbia,Serbia
2022-08-15,16:00,0.001043441410158,Serbia,0.0039764968628261,Serbia,Serbia
2022-08-15,17:00,0.0012121596562913,Serbia,0.0039867580822046,Serbia,Serbia
2022-08-15,18:00,0.0013191590763523,Serbia,0.0038292692214583,Serbia,Serbia
2022-08-15,19:00,0.0014842349728657,Serbia,0.0035732959997353,Serbia,Serbia
2022-08-15,20:00,0.0007418059840393,Serbia,0.0034334980360008,Serbia,Serbia
2022-08-15,21:00,0.0007423506549345,Serbia,0.0031825247130004,Serbia,Serbia
2022-08-15,22:00,0.000741133991002,Serbia,0.0028369303630151,Serbia,Serbia
2022-08-15,23:00,0.0007508353887592,Serbia,0.0024050391227784,Serbia,Serbia
