Date,Hour,EnergyUsage(TWh),Country_x,EnergyGeneration(TWh),Country_y,Country
2021-06-02,0:00,0.00077431318338,Serbia,0.0021762148895465,Serbia,Serbia
2021-06-02,1:00,0.0007639541620282,Serbia,0.0025305373189316,Serbia,Serbia
2021-06-02,2:00,0.0007497251454748,Serbia,0.0029898190413271,Serbia,Serbia
2021-06-02,3:00,0.0007611107742372,Serbia,0.0034241904940818,Serbia,Serbia
2021-06-02,4:00,0.0007690166415491,Serbia,0.0038474679715139,Serbia,Serbia
2021-06-02,5:00,0.000923996690516,Serbia,0.0043402114376891,Serbia,Serbia
2021-06-02,6:00,0.0010796368059818,Serbia,0.0043409829755381,Serbia,Serbia
2021-06-02,7:00,0.0012190910436334,Serbia,0.004091081306821,Serbia,Serbia
2021-06-02,8:00,0.0014005433411308,Serbia,0.0039249355336263,Serbia,Serbia
2021-06-02,9:00,0.0015060815675573,Serbia,0.0,Serbia,Serbia
2021-06-02,10:00,0.0007753474024347,Serbia,0.0,Serbia,Serbia
2021-06-02,11:00,0.0007621051742429,Serbia,0.0,Serbia,Serbia
2021-06-02,12:00,0.0007705332211862,Serbia,0.0,Serbia,Serbia
2021-06-02,13:00,0.0007659805917323,Serbia,0.0,Serbia,Serbia
2021-06-02,14:00,0.0007509031056308,Serbia,0.0,Serbia,Serbia
2021-06-02,15:00,0.0009169381755703,Serbia,0.0040849649487543,Serbia,Serbia
2021-06-02,16:00,0.0010765071537442,Serbia,0.0042626646649318,Serbia,Serbia
2021-06-02,17:00,0.0012463653664417,Serbia,0.0043178215730662,Serbia,Serbia
2021-06-02,18:00,0.0013963252002996,Serbia,0.004066921318938,Serbia,Serbia
2021-06-02,19:00,0.0015441060000084,Serbia,0.0037929702125371,Serbia,Serbia
2021-06-02,20:00,0.0007751315172251,Serbia,0.0036558742936992,Serbia,Serbia
2021-06-02,21:00,0.0007566031076229,Serbia,0.0033925241091512,Serbia,Serbia
2021-06-02,22:00,0.0007643781360092,Serbia,0.0029622369113151,Serbia,Serbia
2021-06-02,23:00,0.0007751603736404,Serbia,0.0025937136810593,Serbia,Serbia
